patient_id,first_name,last_name,date_of_birth,age,gender,address,city,state,zip_code,phone,email,ssn_hash,registration_date,is_deceased,date_of_death,chronic_conditions,is_phantom
PAT000360,Rachel,Diaz,1963-06-20,62,Other,67615 Daniel Fort,Nancymouth,IL,27579,294-301-2817,tcarr@example.com,44009e3726a5503f5d081e0559b244c4462f3de0939a064a46f95479ab51dffb,2024-11-08,False,,[],False
PAT000361,Adam,Williams,1951-09-29,74,M,952 Felicia Union Apt. 775,Port Allen,KS,02037,001-221-672-3508x08394,shawn34@example.org,fd55abcc51afe1d316a4bac22763981cff6e930ce66b06b18b924e6f76fac03c,2021-07-17,False,,['heart_disease'],False
PAT000362,Barbara,Morrison,2013-12-28,11,F,1527 Jackson Mills,Taylormouth,FL,20465,804-531-8835x651,carlygomez@example.net,17a33949c25a7a6c6a06a39742f34309c0f207c691e6374b079f67aa160f9980,2024-05-10,False,,[],False
PAT000363,Jordan,Mann,1997-09-11,28,M,2221 Tasha Bypass,Lake Chrisbury,CT,28129,750-285-6995,ihenry@example.org,4bc933202d8824a3b8dec584c0345b0baa2979af5d62d2df9a4cfc55e48d2f47,2022-03-12,False,,[],False
PAT000364,Donna,Gonzalez,1940-08-21,85,F,0988 Rubio Falls Apt. 073,West Joshua,VA,55136,(751)664-6677x7350,jennifer25@example.net,c1b56fa7e5e07e4133bdffe236fd4db795147d2acf97e3fc64ab7c13b2b59bf5,2023-05-10,False,,[],False
PAT000365,Stephen,Williams,1974-05-10,51,M,97668 Stephen Villages,New Joshua,TX,07601,7966399512,santosandrea@example.com,48a6b0b829731b12137a969636dfb334372c3ac06406c0c7fb72664b32fe39f9,2024-04-23,False,,[],False
PAT000366,Robin,Cuevas,2011-03-12,14,F,84076 Michelle Groves Apt. 378,East Melissa,IL,18397,(656)485-3657,chaas@example.com,c71fc42fb09d54710f7c301b12670b8b91c433a0305cb217d3efa77d9ad31e74,2021-05-06,False,,[],False
PAT000367,Emily,Barber,2001-04-30,24,F,3045 Sampson Bridge,East Thomasmouth,WV,23027,(313)706-0154,mullenlori@example.org,69d60fd190965a593d7a4323822197a405cb59398c5d058259093647d8e05165,2022-07-14,False,,[],False
PAT000368,Jennifer,Sweeney,1995-08-18,30,Other,539 Jones Overpass,Coleville,NY,79567,333.341.6461x490,xbrown@example.org,dc1a9e97275bcc552a7c8e2dab9de64dcba5725efab8710150378d7d25022834,2021-10-12,False,,[],False
PAT000369,Joseph,Pearson,1983-05-13,42,M,554 Rogers Forks Apt. 866,Mariahberg,IA,11446,801.378.0521x40268,betty94@example.net,da369a9f42dfb183c7231ad7f02c10e585c7d49780c257486680772509befea5,2025-07-03,False,,[],False
PAT000370,Alan,Wilson,2013-01-23,12,M,539 Jones Overpass,Coleville,NY,79567,(760)370-4101x9518,olivia93@example.net,47630d84b3ae0fceb9519223a81172056848f7dc7bd1d627de2d183329c53428,2024-08-05,False,,[],False
PAT000371,Anita,Wright,1981-06-27,44,Other,7690 Laura Flats,West Ashleychester,ND,68498,313.543.9424,ginacurry@example.com,926bf8db3c6e04dff10e6c60b7cb8fbaa6d66b6c55020727b48c04ba2c78836e,2025-09-19,False,,[],False
PAT000372,David,Brown,1978-12-01,47,M,985 Lambert Bypass Suite 780,Michaelmouth,MS,90014,001-758-820-7316x358,stevenprice@example.net,3d3af645c9005cc89efd7ea142fa0f7d768fa3a2497f930b95cbadaf367c4864,2024-02-10,False,,[],False
PAT000373,Bradley,Thompson,2016-08-10,9,M,068 Jessica Skyway,Bakerborough,ND,21762,+1-685-251-7287x142,hurleymichael@example.net,d9750a2ed05b4b2b144c34511de961de2e895a65614aab4dd77a98d94d7b8f0d,2025-07-19,False,,[],False
PAT000374,Elizabeth,Harvey,1940-01-23,85,F,6770 Branch Knoll,Port Nancyton,OH,97866,897.781.6406,deborah72@example.com,f3b29c65b5bf6b1cff6202e801c9eec4216ded6f22d523601a37a23c5c5d2d69,2022-12-17,False,,"['hypertension', 'diabetes']",False
PAT000375,Jeremiah,Foster,1967-11-23,58,M,539 Jones Overpass,Coleville,NY,79567,574-792-9629x309,,f1ad0c0b0bf28a15d4426a90e249197a3698befae5e66ea1aaeda5b37930d4f1,2022-11-06,False,,[],True
PAT000376,Melissa,Vasquez,1990-04-12,35,F,985 Lambert Bypass Suite 780,Michaelmouth,MS,90014,(459)283-1345,tinaknight@example.org,9d448a333e04da0fbdaf518750ff2bf825b07e2f4acbab142129685be2439f28,2023-10-29,False,,[],False
PAT000377,Deborah,Hicks,2025-06-04,0,Other,6266 Jonathan Glens,Robertfort,SD,44553,001-791-957-7579x07223,michael07@example.com,7e315ed622d8728da626637c171141091d86d4d32b6c7f59da657e83b51180d4,2022-01-01,False,,[],False
PAT000378,Nicole,Williams,2020-05-26,5,F,22128 Lindsey Pines Apt. 427,Edwardsmouth,SC,28146,703-378-4388,acevedochristina@example.net,07c07c96fbb83f571443fb0bcf68b6a2e37c4aa4fec6aefe001d1efc8893e9e9,2024-07-18,False,,[],False
PAT000379,Timothy,Ross,1945-03-08,80,M,41950 Woods Path Apt. 532,Keithshire,MD,53261,7402192959,sabrinaanderson@example.net,d94484d34857dc1ab518cc9e39e05377cef2f5880c2d8a40c50f083600f4c190,2023-04-08,False,,[],False
PAT000380,Lisa,Morales,1968-09-28,57,Other,193 Johnson Turnpike Suite 485,Lake Daniel,FL,18732,+1-227-332-2145x2341,qlee@example.com,f2412dd7210f26a757e2a5fae73f826c18d0c5488744df4c50c188f573e98f00,2025-10-21,False,,['hypertension'],False
PAT000381,Amanda,Yates,2004-06-08,21,F,00964 Cunningham Squares,Carrtown,KY,10917,001-280-340-5794x151,williammcguire@example.com,a958fd1c6cdadd788b109b179979fbcdf3b7e905768616a3ab8ef4447b24bd63,2022-02-04,False,,[],False
PAT000382,Ruth,Rubio,1952-01-07,73,F,80177 Massey Extension Apt. 768,Watkinsstad,MH,38303,001-578-363-2585x39679,gshepherd@example.com,b6f3b427d9b224186e1b7453efd30f939cd4d7001d1bbe3c24af888603e25ade,2022-05-25,False,,['hypertension'],False
PAT000383,Brandon,Olsen,2001-10-29,24,M,41950 Woods Path Apt. 532,Keithshire,MD,53261,5894902397,juarezkenneth@example.com,c9f83175dffe7537e40f927007abe70de16100eb0608ccbb556c80cdaa3fe03f,2022-01-19,False,,[],False
PAT000384,Erik,Johnston,1993-09-02,32,M,96482 Billy Meadow Suite 703,South Mary,FM,86441,535-936-0453,jacob54@example.org,9300d4dc186a2d4b062a47a3d81fca6a54747a1fa253d608614f98ed2686f259,2022-06-25,False,,[],False
PAT000385,Linda,Hale,1956-12-03,69,Other,802 Robinson Stream,East Melissaburgh,MH,64381,703-342-4125x135,coxchristopher@example.net,e88040c31b1b3f3e338eae8855d4bc8636635788e8739a312eae480f27ac422d,2021-07-31,False,,['hypertension'],False
PAT000386,Christopher,Hamilton,1948-10-25,77,M,686 Jeffrey Lakes Apt. 358,Duranbury,IA,76626,403-502-7887x908,joshua73@example.org,8f2cb03cec6b6b612a9562581eed3d82d90d2b18b72b6d01f0a68cc4d77c0f93,2022-10-31,False,,['diabetes'],False
PAT000387,Sarah,Johnson,2011-03-23,14,Other,71604 Kelly Shores,Watsonborough,GA,33648,836.401.7152x0515,michael26@example.net,febaa4c1de6bad110a1043f5b0f761c60bb3b676b2ca0e00798196e9a1a9cbe2,2021-08-09,False,,[],False
PAT000388,Amber,Baker,1961-09-11,64,Other,41127 Cheryl Ford,North Traceychester,DE,49649,+1-237-555-0474x075,michaeltaylor@example.net,7e7968ad7aa5d24763f51dd7779ed7be0d9ff4a174d66dcae6539e2b11fd61aa,2022-11-15,False,,[],False
PAT000389,Tammy,Morris,2007-12-04,18,Other,8897 Debra Fields Apt. 276,Floresview,NC,57277,403.972.3202,richard99@example.net,dbd8fce183b39befb3910285add80d379e9fea26c4204e2bcfbab6d8b70504a0,2024-04-16,False,,[],False
PAT000390,Cynthia,Frey,2021-03-10,4,F,802 Robinson Stream,East Melissaburgh,MH,64381,7436502414,brian32@example.org,d0df460f11c45c2387694ca74eddd83d0ff4ba79fd46d54e1248ad2793486323,2023-01-13,False,,[],False
PAT000391,Jocelyn,Jones,2011-07-11,14,Other,197 Jeffrey Centers Suite 712,Ramseyshire,MO,59261,+1-584-301-5945x99016,bryantbeth@example.org,e67708beb21fd34cbcece4247c6b1f049ff139d66e0b55d1c6ee684581387666,2024-08-24,False,,[],False
PAT000392,Amanda,Glass,2016-02-06,9,F,44027 Harris Mission,Lake Cynthiamouth,NC,96461,3929976966,nicolejones@example.net,4d7c6a3fe5acf0f883162b97c40bab6d55a9b7a0cd4449a4228fb975cbb960e5,2024-05-05,False,,[],False
PAT000393,Cody,Murphy,1985-07-25,40,M,724 Jason Prairie Suite 544,Smithstad,MN,07373,901.715.8253x939,richardchristensen@example.org,211a24b9fdae2aa1b2cadd7bc144e8476b26423600fe604eeee2664eada6f2c2,2023-10-04,False,,[],False
PAT000394,Crystal,Romero,1970-04-02,55,Other,975 Jessica Dam Apt. 425,Lake Frankfurt,MN,71202,500.539.2984x663,framirez@example.com,203bdf7d64c148b966e3dac25d4270d448b689eb8c0c96be6f95c758152c3eb1,2024-10-09,False,,[],False
PAT000395,Stacy,Barr,1953-05-24,72,F,37503 Howard Drive,Holtside,WA,33709,949.257.8495x05488,michelevillegas@example.net,50e1eca685b68f29a3fd8356a6c45ad0484a8f068f4cc356f454cae1a694ca7b,2025-01-26,False,,['heart_disease'],False
PAT000396,Bailey,Sherman,2013-04-23,12,F,73772 Valencia Radial Apt. 511,Benjaminside,CO,34754,266-970-1173x600,gardneramanda@example.org,6c0dd2c84fad40dcf53ced45ef659a2d0bcf22e2d6350fbe1b0ec959ab247eed,2025-01-17,False,,[],False
PAT000397,Michael,Luna,1953-08-23,72,M,23894 Stacy Divide Suite 244,East Cheryl,HI,06911,434-961-3213,ylee@example.net,77883dce08dcddb38c413a58d68c0e28790d3488150fd4e62a393e2bcb08e119,2025-07-11,False,,[],False
PAT000398,Christine,Robertson,1943-06-17,82,F,232 Michael Dam,West Michelle,CO,04222,001-715-717-7537x5709,jordanpatrick@example.net,9b2975409afe615c86c56741fa5e4d0ae7b22ebff9eafb6c40049b47882bda2e,2023-09-08,False,,"['diabetes', 'heart_disease']",False
PAT000399,Danielle,Skinner,1989-10-13,36,F,493 Donna Parks,West Williambury,VT,10578,989-534-5433,mcgrathjacob@example.com,fbea0c7f162dfbce61ca413daeaaa6c1f29d22a16427f1923baea38079dfb982,2021-09-26,False,,[],False
PAT000400,John,Scott,1972-01-28,53,M,551 Jessica Path Suite 040,New Veronica,NM,99156,700.259.5310x51208,samantha03@example.com,bd36a008910ffd793e17d8bfdae634ab0b41296f32ffd2eb8ecc5c256d5595db,2022-01-21,False,,[],False
PAT000401,Erin,Young,1979-12-20,46,F,6819 Wells Alley,Debrahaven,MS,89359,(334)944-3719x418,silvasarah@example.net,c4d1d6552578479f6cc7372efc40698508417c62caa0f22ab72e861bc5ed1598,2023-04-11,False,,[],False
PAT000402,Tracy,Wright,2005-05-08,20,F,779 Ryan Fields,Rileyhaven,MN,86799,001-562-394-8198x912,elliottjoshua@example.com,fccb8090b68f15dc2cd28a8e56f6c963197ff04d0e180c75217c3ebb6173821f,2023-03-15,False,,[],False
PAT000403,Stephanie,Parker,2010-07-31,15,Other,5830 Kevin Extension Suite 596,Daltonshire,WY,18904,+1-310-287-8687x97726,jeffrey95@example.org,2cf8f7070597e3b39c8b1124133e8c6e3be07a7b711591fd686ddd9b78cdd4eb,2024-09-07,False,,[],False
PAT000404,Sandra,Haynes,1945-03-03,80,Other,85888 Rodney Hills,Andrewfort,AZ,68004,313.803.5998x150,whitneybrown@example.org,f7c196496d21dd0cd5887b2047313ce88a06286d93c9642dbf8e29e388b327d0,2024-01-15,True,2024-03-21,['heart_disease'],False
PAT000405,Joseph,Patel,2006-04-23,19,M,1302 Melvin Path Suite 692,Port Kristopherton,MP,08787,625-847-2260x23306,elliottkevin@example.com,66c0b421d1961ee6fa805b1a1419c5e4564f4621b2a5ca9837ac525710b9a665,2021-12-19,False,,[],False
PAT000406,Destiny,Gonzalez,1987-01-25,38,F,17072 Hill Tunnel,Martinfurt,DE,63966,972-222-9760,gonzalezjason@example.net,6eba7358dd6d92ffbe27efff3e6ae6ea556b316a207b3193a2101fea01e8775c,2022-06-05,False,,[],False
PAT000407,Kimberly,Williams,2021-09-22,4,F,5890 William Gardens Suite 320,Port Philip,KY,62557,(327)436-6469,cwilliams@example.net,3a8cebd8c2d0b7d73da410dec81a1b8608f20f0e0e8edcf9c505ce99a86a7962,2023-12-15,False,,[],False
PAT000408,Emma,Peters,1992-09-29,33,Other,89722 Amanda Village,Kimberlyton,IA,35089,(258)754-2894,johnfarrell@example.net,1310ad396da3dad0de02fd756b9990fbc4b30442b375494faf32a109441667e6,2024-10-18,False,,[],False
PAT000409,Daniel,Erickson,2018-04-28,7,M,07046 Ashley Station,West Sandra,ME,84522,810.540.2401x907,scottthompson@example.org,9c1adeab72d97e6a900d59a7efb831d2d9cb9f93cb032e7b24b8cc13edbfc7b4,2024-07-21,False,,[],False
PAT000410,Penny,York,1993-11-17,32,Other,551 Jessica Path Suite 040,New Veronica,NM,99156,658.696.0366,michaelpatterson@example.net,88c33dcf953854c05fc803e141ae989a8aa73085e4ba018cebb948552c06d6be,2023-07-23,False,,[],False
PAT000411,Latoya,Mcgrath,1979-06-30,46,Other,93892 Matthew Extension,West Amanda,WY,57883,(289)782-8315x130,pjoseph@example.net,1f9d56de10262c94433a58303b76fa24707bb4fae3b55aa2534aeeeab8f4d389,2022-08-04,False,,[],False
PAT000412,Nichole,Davis,1995-09-02,30,Other,55670 Ashley Ways,Padillaport,MN,28741,001-946-448-5329,lanepaul@example.net,cd3e23800ae16ce33ad241b55cea632afcdb360f26d7ba1b68804d8d0551581d,2023-11-26,False,,[],False
PAT000413,Brandi,Benton,1948-09-22,77,F,93892 Matthew Extension,West Amanda,WY,57883,757.806.0876x5248,tsmith@example.com,1b76defc207bff91cef5b0935f53157f7e362aa91b4e2b0ddfa98611dee20236,2022-07-25,False,,[],False
PAT000414,Lauren,Colon,1949-11-18,76,F,5345 Ashley Valleys,Lynchhaven,MA,24303,+1-803-931-4823x71640,brianna65@example.net,9f9a7c8893774c124bb0a16e85b734cf5597cc6ce51b18c7cd6637a300e8501b,2025-03-15,False,,"['diabetes', 'heart_disease']",False
PAT000415,Cheyenne,Bruce,2016-06-28,9,Other,92344 Fox Inlet,Riverahaven,OK,86466,(410)670-3347x2778,boonejudy@example.com,470048faa22b4d1938b1c0bbfc86a4984a3c071e3bfed547527904ad32c0101e,2021-02-16,False,,[],False
PAT000416,David,Williams,1977-11-17,48,M,7977 Mary Circle Suite 317,Jonesberg,MN,20618,001-751-998-2391,paynekevin@example.com,e30ffd056be654e0972c4ce72726f760a4c11ae93a60a36de607bf25b2ed7e52,2022-04-02,False,,[],False
PAT000417,Rachel,Foster,2002-08-27,23,Other,1270 Bradley Well Suite 374,Gibbsberg,ID,96299,001-959-383-0932x68168,johnsonstacy@example.org,31b8e14da7d9f24dc2ae2866648efc2c57f224229e72d6fc623f29a15eaf8fcb,2021-09-06,False,,[],False
PAT000418,Jean,Wood,1979-02-01,46,Other,6706 Beck Branch,Port Jamie,SC,17303,+1-268-654-3729,ashley61@example.org,aa4f85149f56d9516acf15631ede845baa48bd84b57d927d27083abab30e3ac9,2025-03-21,False,,['hypertension'],False
PAT000419,Christopher,Melton,1973-01-19,52,M,6347 Saunders Squares,Sabrinaberg,AL,24718,+1-578-845-7512x870,julie40@example.org,f9be4840f8a90d0f28df7b1d380c559de57fb65af6c26a7a489566eeca3fbe73,2023-01-01,False,,['hypertension'],False
PAT000420,Jeremy,Brown,1945-11-08,80,M,11541 Derek Turnpike,North Kennethburgh,NJ,49992,001-677-717-4375,montgomerybrett@example.com,ae489561067f89cad2151d757c82e0aa35f0dcf7b9f89fed2c5f4b7d35321ce9,2022-04-12,False,,['diabetes'],False
PAT000421,Jamie,Perry,2021-05-16,4,F,55670 Ashley Ways,Padillaport,MN,28741,971-529-4072x3080,webbjennifer@example.org,fe78eafddf0d0e93eeea77d46a77a99b99a176952812687a5466b13fdec737ca,2025-02-05,False,,[],False
PAT000422,Amanda,Spencer,1944-08-20,81,Other,5653 Heather Ferry,Port John,AS,02250,763.697.2102x2568,reevesjill@example.org,a5bedc475456fb9483cdb1e1b137c4e993ca235e3918f9038e95437a00c4996b,2022-09-26,False,,['hypertension'],False
PAT000423,Patricia,Crane,1988-01-06,37,Other,623 Jones Junctions,Port Jonathan,WY,92114,001-812-790-1902,carolparrish@example.net,07a8b9064310fa1d2c02e30192d149efadcc671e6eca722476d09a24cea78924,2024-12-09,False,,[],False
PAT000424,Cynthia,Murphy,2002-04-10,23,Other,768 Brown Shore Suite 023,Mullinsmouth,WA,38344,336.970.1189,robertsdouglas@example.com,6d9b59aec437a21972926ab88a8596cb0a05e0abe0083b958398cba48981b46b,2024-08-18,False,,[],False
PAT000425,Emily,Flores,1961-07-11,64,F,909 Paul Spring Apt. 592,Ethanmouth,AL,90108,212.679.9091x0084,progers@example.org,3c7d84f7ad2135afc50d32f07959a2cfb94fe0608e186c4af25f47fe3f095c15,2025-08-30,False,,[],False
PAT000426,Jessica,Rocha,1983-08-18,42,Other,227 David Court,Lake Joshua,PR,84261,465.710.0879x5302,austin69@example.net,a640e0c71c5b239caf5bdfab7ecdf13465186e13164706a3c534d8b6960fac00,2022-07-21,False,,[],False
PAT000427,Maureen,Woods,1973-03-05,52,F,6116 Patricia Center Apt. 166,Cooperburgh,CO,44804,001-676-886-4397x598,myersaaron@example.org,b64758ea62dfcb63379269a089d0605145b9a1d138368f828b5ee8c2d81624a7,2024-12-03,False,,[],False
PAT000428,Lori,Nolan,1986-12-22,38,Other,241 Walker Meadows Apt. 116,Jocelynburgh,PA,05446,351.386.6687x50164,christopher90@example.net,de53bc5a060246c54a5e17fa247c53ddecb4b0e9f31c849cc14278560a5c1e33,2021-03-23,False,,[],False
PAT000429,Amanda,Mata,1978-01-04,47,F,07335 Carter Squares,East Karenberg,NJ,31773,560.959.1828x19106,williamslauren@example.net,2eab5ff20440c462272ec86fb6cb4ada980fd4d1ee0c01781bb444f8bc80858e,2023-01-12,False,,[],False
PAT000430,Brandon,Preston,1977-12-20,48,M,9439 Middleton Creek Suite 016,New Kristenberg,CO,02599,(875)388-4022,donald11@example.com,b5d9cb228464f93f6f42d82ae453a1af3cb7f18d8c286cb42e2965e525b446c0,2023-04-17,False,,['hypertension'],False
PAT000431,Melissa,Nguyen,1998-12-11,27,Other,77521 Lewis Orchard Apt. 976,Juanport,OH,96107,(917)756-7442,howardshane@example.net,63d5c5380a34b4df5d763baad71ae689805cae8f52334dcf1dd407324574db80,2025-01-31,False,,[],False
PAT000432,Vanessa,Jacobs,1939-09-11,86,F,868 Mark Burg,Nancychester,IA,89964,672.648.7952,johnsonomar@example.net,b37d901570ab18c56b3d2a04c9b6fed938b42d6c46f2b8eb4459996130c1505e,2024-12-23,False,,"['hypertension', 'diabetes', 'heart_disease']",False
PAT000433,Shari,Young,1955-01-30,70,F,876 Laura Corner,Larryhaven,OK,78040,+1-989-852-8802x892,ihill@example.com,fdce37171cc83bd0467b02e12caf4e9e9f02908a39294cdee011345fecfd850d,2025-09-01,False,,['hypertension'],False
PAT000434,Christian,Watkins,1998-01-04,27,M,94820 Stevenson Lake Apt. 881,New Ricardo,MD,43478,878.402.2435,anthonybenson@example.com,ba6de1b92f5feb4dbc6d1c68de15794d0d6367c5575e32aed4345a836fef0c2c,2022-09-10,False,,[],False
PAT000435,Gerald,Bennett,1935-06-04,90,M,555 Christopher Viaduct,North Mark,WI,08870,+1-457-812-0741x9341,robert02@example.com,ce85b321dbc924cfe40f63b39120e4180fbc7814e408a30da18036a16866f570,2023-11-25,False,,"['hypertension', 'heart_disease']",False
PAT000436,Bradley,Fuller,2003-04-23,22,M,73140 Jonathan Ridge Suite 241,Snowstad,NM,90398,786.896.0980x70607,mark27@example.org,54550ae845ad03b3658c20ead5c8224fc8fcc41aaa9d6c3a164e19374bf7ac3e,2023-05-31,False,,[],False
PAT000437,Gary,Wolfe,2015-03-03,10,M,81824 Stephanie Estates Apt. 850,Brandttown,AZ,56146,001-481-617-1703,jennifercraig@example.com,c03dbb7b658510a5f7ac515f1cf19acaa08e25c7faa122ec20303eb1a1c6892e,2023-12-01,False,,[],False
PAT000438,Whitney,Campbell,1990-03-20,35,F,4122 Richard Loop Suite 777,East Joyce,AS,54850,716.281.6993x4564,olivia98@example.org,9e54e358221a9b4627c23d747165e9da0d21b0f4758b6635835f5015448abac1,2023-04-04,False,,[],False
PAT000439,Lori,Mack,1951-07-05,74,F,1209 Samuel Mews Suite 102,West Michaelhaven,TX,78026,(743)577-0799x7556,elizabethmiller@example.com,3ccedfb4c5ddba00f255a1df85903031b15663d5f2de4bb4ff43ce9185e04b19,2024-05-05,False,,[],False
PAT000440,Martha,Hayes,1953-02-10,72,Other,6265 Diaz Tunnel Suite 094,Lopezborough,NC,91920,473.920.0525x7725,lisamcdonald@example.net,5f2b2c778a1967d2ba61262c4ebd760bc240eab9b9dca014d875b369e7d28309,2024-02-24,False,,['hypertension'],False
PAT000441,Deborah,Oneill,2024-09-19,1,F,590 Lori Crossing,Toddfurt,FL,85539,861-420-3154x157,joshua13@example.net,f575c0400085a1e3fcc46ecf776b86a85084b21ce264725eabe6d67f38bfecb1,2021-11-24,False,,[],False
PAT000442,Julia,Robinson,2020-02-28,5,F,05576 Stephanie Trail Suite 602,Gilmoreview,PR,65613,584-862-1787x096,sfrazier@example.net,a913c90c0716a7623487295bbd8ab213dba7964b52a3fd25cbb39a2211536b51,2025-05-25,False,,[],False
PAT000443,Lisa,Bell,1960-01-11,65,F,642 Erickson Knolls,East Debra,NY,65302,4415783930,stevenweiss@example.net,8cb6ecc0fe80db2c3acdcde17f7e9ea3d2a87e83220967ff0bbb52547bc0c1f1,2024-06-18,False,,['diabetes'],False
PAT000444,Jessica,Farrell,1966-01-12,59,Other,965 Ariel Island Apt. 085,New Robert,GU,18257,433-884-2681,cruzamanda@example.net,f4dbe3d1e85d6ef93be92297ce63237e81232250b1f098c66772dcb54cd19f5f,2021-07-26,False,,['diabetes'],False
PAT000445,Cory,Wolfe,1998-02-11,27,M,494 Flynn Summit Suite 998,Shirleymouth,NE,80352,561-473-9332x7139,ngreen@example.com,981c173e3ff9bbccadafb2dddc619bd55498b3d42b46e4dfcdebc18876c9bbc6,2024-10-26,False,,[],False
PAT000446,Kimberly,Collier,1966-07-17,59,F,881 Bauer Way Suite 259,Rosariofurt,NH,44997,001-480-797-4758x12458,matthew03@example.com,bdf4bc734e42de42f5f96a131b8d70236e1bc9af1d7ff7e1060852426b0f726d,2024-11-20,False,,['hypertension'],False
PAT000447,Jennifer,Hernandez,2003-04-10,22,F,79973 Cruz Flats Suite 272,North Edward,UT,99722,256-409-6681x83612,zobrien@example.org,a519a88675d0a41325ae9f05b03330a11eff9887c8699c1981e65ba6756088fe,2021-07-22,False,,[],False
PAT000448,Nancy,Davila,1965-11-13,60,F,55937 Jones Plaza,Staceychester,MO,64481,001-987-902-1907x4554,rhondahowe@example.org,34fdaaf6c840a67e1fca164b093ed319273bdb5dbd4f95c75a43614840ee057a,2021-11-19,False,,[],False
PAT000449,Brian,Carr,1978-09-04,47,M,70311 Ronald Corner Suite 396,Pierceport,NV,05748,4297473261,daisy39@example.org,ecf58536bb0e0f6891d2ec777517bb71bee30c612ee8bc05b88a1c2344edecd8,2024-12-30,False,,[],False
PAT000450,Aaron,Howard,1984-11-03,41,M,52011 Deanna Parkways Apt. 150,Leeville,LA,85807,001-260-656-3191,caroljohnson@example.net,8273595813481724a32d2336346e11e5d7c078caeadbc10c494e2869e2e3ea41,2021-01-11,False,,[],False
PAT000451,Renee,Doyle,1954-02-10,71,Other,79973 Cruz Flats Suite 272,North Edward,UT,99722,+1-817-969-7668x9007,chungjason@example.org,12a21560dfe522ca0e131eb1c458d7f9288524d8b22ef72754df12ac1fab874b,2025-06-19,False,,[],False
PAT000452,Shawn,Lee,1950-01-21,75,M,5829 Stephens Highway,Andrewville,SC,93066,369.731.6716,wrightkelly@example.net,00e7bb4c3546b5ef41040752a3153068468804e17e9023ba696072b6524c02d8,2024-11-06,False,,[],False
PAT000453,Misty,Long,1955-10-27,70,Other,6320 Ramirez Lakes,Cynthialand,VT,99556,(826)783-1946x1293,christinestephenson@example.org,93726240ffaf1c1101fe97f9a99e05526eebf907c3741a9df49697d3d6f6f60d,2024-11-14,False,,['heart_disease'],False
PAT000454,Andre,Mckinney,1946-01-28,79,M,268 Williams Motorway,North Craigburgh,AS,94778,001-776-986-1439x772,elizabethkelley@example.org,4af2da949488245c03fb1a201b8c1bd97dc1bcf3a564a392f9acb3369356b736,2023-05-23,False,,['diabetes'],False
PAT000455,Jessica,Mack,1995-09-15,30,F,15471 Cohen Falls,New Joseph,IL,83134,754.302.5410,joneslauren@example.org,6881783ade6d37da6526103c44274aa997fe39cacd0087ef49b9b55a03d1406f,2023-08-17,False,,[],False
PAT000456,Ryan,Fowler,2017-11-15,8,M,937 Gillespie Ways,East Mark,MD,79618,(687)480-6453x0976,hharris@example.net,f3ec4e5671efa22d4ef4b9e7036d9a26602feb5204aa2be0000aae04321f2aa7,2025-11-20,False,,[],False
